node	node_name
511	R-HSA-1461973
512	R-HSA-1483206
513	R-HSA-1483255
514	R-HSA-1606322
515	R-HSA-163359
516	R-HSA-1655829
517	R-HSA-166658
518	R-HSA-168928
519	R-HSA-192105
520	R-HSA-196071
521	R-HSA-196807
522	R-HSA-198753
523	R-HSA-202131
524	R-HSA-202403
525	R-HSA-2029480
526	R-HSA-211897
527	R-HSA-2142753
528	R-HSA-2142845
529	R-HSA-2161522
530	R-HSA-2172127
531	R-HSA-2454202
532	R-HSA-389356
533	R-HSA-390918
534	R-HSA-400206
535	R-HSA-422356
536	R-HSA-428157
537	R-HSA-451927
538	R-HSA-512988
539	R-HSA-5621481
540	R-HSA-5668541
541	R-HSA-5675221
542	R-HSA-622312
543	R-HSA-6783589
544	R-HSA-70171
545	R-HSA-70268
546	R-HSA-71291
547	R-HSA-75105
548	R-HSA-877300
549	R-HSA-8956321
550	R-HSA-8978934
551	R-HSA-8979227
552	R-HSA-9018679
553	R-HSA-9020591
554	R-HSA-9020702
555	R-HSA-909733
556	R-HSA-1483257
557	R-HSA-15869
558	R-HSA-1630316
559	R-HSA-163685
560	R-HSA-168643
561	R-HSA-1834949
562	R-HSA-194068
563	R-HSA-196849
564	R-HSA-211945
565	R-HSA-388841
566	R-HSA-446652
567	R-HSA-447115
568	R-HSA-450282
569	R-HSA-5673001
570	R-HSA-6803157
571	R-HSA-70326
572	R-HSA-71406
573	R-HSA-8978868
574	R-HSA-9018678
575	R-HSA-913531
576	R-HSA-983169
577	R-HSA-983705
578	R-HSA-1280218
579	R-HSA-1428517
580	R-HSA-196854
581	R-HSA-211859
582	R-HSA-450294
583	R-HSA-71387
584	R-HSA-8957322
585	R-HSA-9607240
586	R-HSA-166058
587	R-HSA-168164
588	R-HSA-448424
589	R-HSA-449836
590	R-HSA-556833
591	R-HSA-937061
592	R-HSA-975138
593	R-HSA-975871
594	R-HSA-1430728
595	R-HSA-166166
596	R-HSA-168142
597	R-HSA-168176
598	R-HSA-168179
599	R-HSA-168188
600	R-HSA-449147
601	R-HSA-975155
602	R-HSA-1280215
603	R-HSA-166016
604	R-HSA-168138
605	R-HSA-168181
606	R-HSA-181438
607	R-HSA-168898
608	R-HSA-168249
609	R-HSA-168256
